,movie_id,genres,popularity,vote_average,vote_count,title,cast,crew,overview,keywords
1795,1901,"['Comedy', 'Drama', 'Romance']",15.376391,5.9,194,In Good Company,"['TopherGrace', 'ScarlettJohansson', 'DennisQuaid', 'MargHelgenberger', 'DavidPaymer']",['PaulWeitz'],"['Dan', 'Foreman', 'is', 'a', 'seasoned', 'advertisement', 'sales', 'executive', 'at', 'a', 'high-ranking', 'publication', 'when', 'a', 'corporate', 'takeover', 'results', 'in', 'him', 'being', 'placed', 'under', 'naive', 'supervisor', 'Carter', 'Duryea,', 'who', 'is', 'half', 'his', 'age.', 'Matters', 'are', 'made', 'worse', 'when', ""Dan's"", 'new', 'supervisor', 'becomes', 'romantically', 'involved', 'with', 'his', 'daughter', 'an', '18', 'year-old', 'college', 'student', 'Alex.']","['midlifecrisis', 'daughter', 'badboss']"
1796,15028,"['Adventure', 'Family', 'ScienceFiction', 'Thriller']",5.894163,4.9,89,Clockstoppers,"['JesseBradford', 'PaulaGarcés', 'RobinThomas', 'FrenchStewart', 'MichaelBiehn']",['JonathanFrakes'],"['Until', 'now,', 'Zak', ""Gibbs'"", 'greatest', 'challenge', 'has', 'been', 'to', 'find', 'a', 'way', 'to', 'buy', 'a', 'car.', 'But', 'when', 'he', 'discovers', 'an', 'odd', 'wristwatch', 'amidst', 'his', ""father's"", 'various', 'inventions', 'and', 'slips', 'it', 'on', '--', 'something', 'very', 'strange', 'happens.', 'The', 'world', 'around', 'him', 'seems', 'to', 'come', 'to', 'a', 'stop,', 'everything', 'and', 'everybody', 'frozen', 'in', 'time.', 'Zak', 'quickly', 'learns', 'how', 'to', 'manipulate', 'the', 'device', 'and', 'he', 'and', 'his', 'quick-witted', 'and', 'beautiful', 'new', 'friend,', 'Francesca,', 'start', 'to', 'have', 'some', 'real', 'fun.']","['time', 'airplane', 'youth', 'wristwatch']"
1797,11509,"['Action', 'Crime', 'Drama', 'Western']",10.981038,7.1,146,Silverado,"['KevinKline', 'ScottGlenn', 'KevinCostner', 'DannyGlover', 'BrianDennehy']",['LawrenceKasdan'],"['Four', 'unwitting', 'heroes', 'cross', 'paths', 'on', 'their', 'journey', 'to', 'the', 'sleepy', 'town', 'of', 'Silverado.', 'Little', 'do', 'they', 'know', 'the', 'town', 'where', 'their', 'family', 'and', 'friends', 'reside', 'has', 'been', 'taken', 'over', 'by', 'a', 'corrupt', 'sheriff', 'and', 'a', 'murderous', 'posse.', ""It's"", 'up', 'to', 'the', 'sharp-shooting', 'foursome', 'to', 'save', 'the', 'day,', 'but', 'first', 'they', 'have', 'to', 'break', 'each', 'other', 'out', 'of', 'jail,', 'and', 'learn', 'who', 'their', 'real', 'friends', 'are.']","['sheriff', 'fight', 'horse', 'malefriendship', 'twogunsbelt']"
1798,7445,"['Drama', 'Thriller', 'War']",22.07638,6.8,633,Brothers,"['TobeyMaguire', 'JakeGyllenhaal', 'NataliePortman', 'SamShepard', 'MareWinningham']",['JimSheridan'],"['When', 'his', 'helicopter', 'goes', 'down', 'during', 'his', 'fourth', 'tour', 'of', 'duty', 'in', 'Afghanistan,', 'Marine', 'Sam', 'Cahill', 'is', 'presumed', 'dead.', 'Back', 'home,', 'brother', 'Tommy', 'steps', 'in', 'to', 'look', 'over', 'Sam’s', 'wife,', 'Grace,', 'and', 'two', 'children.', 'Sam’s', 'surprise', 'homecoming', 'triggers', 'domestic', 'mayhem.']","['brotherbrotherrelationship', 'brother-in-law', 'lossofhusband', 'warinafghanistan', 'sister-in-law']"
1799,17047,['Comedy'],10.925618,5.2,144,Agent Cody Banks 2: Destination London,"['FrankieMuniz', 'AnthonyAnderson', 'HannahSpearritt', 'AlfieAllen', 'CynthiaStevenson']",['KevinAllen'],"['With', 'all-new', 'gadgets,', 'high-flying', 'action,', 'exciting', 'chases', 'and', 'a', 'wisecracking', 'new', 'handler,', 'Derek', '(Anthony', 'Anderson),', 'Cody', 'has', 'to', 'retrieve', 'the', 'device', 'before', 'the', ""world's"", 'leaders', 'fall', 'under', 'the', 'evil', 'control', 'of', 'a', 'diabolical', 'villain.']","['londonengland', 'cia', 'teenagehero', 'teenspy', 'ciaagent']"
1800,62838,"['Comedy', 'Romance']",21.219292,5.7,718,New Year's Eve,"['RobertDeNiro', 'KatherineHeigl', 'AshtonKutcher', 'CarlaGugino', 'LeaMichele']",['GarryMarshall'],"['The', 'lives', 'of', 'several', 'couples', 'and', 'singles', 'in', 'New', 'York', 'intertwine', 'over', 'the', 'course', 'of', 'New', ""Year's"", 'Eve.']","[""newyear'seve"", 'illustrator', 'caterer', 'pedicab', 'ticket', 'videoconferencing', 'multiplestorylines', 'duringcreditsstinger']"
1801,2057,"['Drama', 'Thriller', 'Mystery', 'Romance']",14.831402,5.8,198,Original Sin,"['AngelinaJolie', 'AntonioBanderas', 'GregoryItzin', 'JackThompson', 'AllisonMackie']",['MichaelCristofer'],"['A', 'young', 'man', 'is', 'plunged', 'into', 'a', 'life', 'of', 'subterfuge,', 'deceit', 'and', 'mistaken', 'identity', 'in', 'pursuit', 'of', 'a', 'femme', 'fatale', 'whose', 'heart', 'is', 'never', 'quite', 'within', 'his', 'grasp']","['women', 'sex', 'cuba', 'eroticism', 'lover(female)', 'passion', 'coffeegrower', 'sin', 'denunciation']"
1802,70436,"['Crime', 'Thriller', 'Mystery']",22.520842,6.1,426,The Raven,"['JohnCusack', 'LukeEvans', 'AliceEve', 'BrendanGleeson', 'KevinMcNally']",['JamesMcTeigue'],"['A', 'fictionalized', 'account', 'of', 'the', 'last', 'days', 'of', 'Edgar', 'Allan', ""Poe's"", 'life,', 'in', 'which', 'the', 'poet', 'is', 'in', 'pursuit', 'of', 'a', 'serial', 'killer', 'whose', 'murders', 'mirror', 'those', 'in', 'the', ""writer's"", 'stories.']","['poison', 'blackmail', 'maskedball', 'historicalfigure', 'buriedalive', 'serialkiller', 'deadline', 'edgarallanpoe', 'newspaperreview', 'baltimoremaryland', 'newspaperoffice', 'hardtimes', 'lifeimitatesart', 'pendulum']"
1803,16784,['Comedy'],3.314094,4.8,54,Welcome to Mooseport,"['RayRomano', 'GeneHackman', 'MarciaGayHarden', 'MauraTierney', 'JuneSquibb']",['DonaldPetrie'],"['A', 'US', 'president', '(Gene', 'Hackman)', 'who', 'has', 'retired', 'after', 'two', 'terms', 'in', 'office', 'returns', 'to', 'his', 'hometown', 'of', 'Mooseport,', 'Maine', 'and', 'decides', 'to', 'run', 'for', 'Mayor', 'against', 'another', 'local', 'candidate', '(Ray', 'Romano).']",[]
1804,8011,"['Action', 'Fantasy', 'ScienceFiction']",7.964451,4.5,110,Highlander: The Final Dimension,"['ChristopherLambert', 'MarioVanPeebles', 'DeborahKaraUnger', 'Mako', 'MartinNeufeld']",['AndrewMorahan'],"['Starts', 'off', 'in', 'the', '15th', 'century,', 'with', 'Connor', 'McLeod', '(Christopher', 'Lambert)', 'training', 'with', 'another', 'immortal', 'swordsman,', 'the', 'Japanese', 'sorcerer', 'Nakano', '(Mako).', 'When', 'an', 'evil', 'immortal', 'named', 'Kane', '(Mario', 'Van', 'Peebles)', 'kills', 'the', 'old', 'wizard,', 'the', 'resulting', 'battle', 'leaves', 'him', 'buried', 'in', 'an', 'underground', 'cave.', 'When', 'Kane', 'resurfaces', 'in', 'the', '20th', 'century', 'to', 'create', 'havoc,', ""it's"", 'up', 'to', 'McLeod', 'to', 'stop', 'him.']","['japan', 'newyork', 'scotland', 'morocco', 'goodandbad']"
1805,31640,"['Crime', 'Drama', 'Thriller']",1.492056,5.5,34,Blood and Wine,"['JackNicholson', 'StephenDorff', 'JenniferLopez', 'JudyDavis', 'MichaelCaine']",['BobRafelson'],"['A', 'man', 'who', 'has', 'failed', 'as', 'a', 'father', 'and', 'husband', 'commits', 'a', 'heist', 'to', 'make', 'money', 'for', 'his', 'fledging', 'business,', 'but', 'things', 'become', 'complicated', 'when', 'his', 'wife', 'interferes.']","['robbery', 'gun', 'fight', 'love', 'murder', 'heist', 'theft', 'diamond', 'neo-noir']"
1806,9092,"['Fantasy', 'Horror']",4.810621,6.0,62,Snow White: A Tale of Terror,"['SigourneyWeaver', 'SamNeill', 'MonicaKeena', 'GilBellows', 'BrianGlover']",['MichaelCohn'],"['Based', 'somewhat', 'more', 'authentically', 'on', 'the', 'Grimm', ""Brothers'"", 'story', 'of', 'a', 'young', 'woman', 'who', 'is', 'unliked', 'by', 'her', 'stepmother,', 'the', 'film', 'includes', 'the', 'talking', 'mirror,', 'a', 'poisoned', 'apple,', 'and', 'some', 'ruffian', 'gold', '(not', 'diamond)', 'miners', '(and', 'they', ""aren't"", 'dwarfs', 'or', 'cute).', 'It', 'takes', 'place', 'at', 'the', 'time', 'of', 'the', 'Crusades,', 'and', 'depicts', 'the', 'attitudes', 'of', 'the', 'wealthy', 'and', 'the', 'peasant', 'classes', 'toward', 'one', 'another.']","['jealousy', 'toxication', 'castle', 'stepmother', 'fairy-talefigure', 'apple', 'middleages', 'mirror', 'nobility']"
1807,2779,"['Comedy', 'Crime', 'Mystery', 'Romance', 'Thriller']",9.317265,6.5,165,The Curse of the Jade Scorpion,"['DanAykroyd', 'HelenHunt', 'WoodyAllen', 'CharlizeTheron', 'DavidOgdenStiers']",['WoodyAllen'],"['CW', 'Briggs', 'is', 'a', 'veteran', 'insurance', 'investigator,', 'with', 'many', 'successes.', 'Betty', 'Ann', 'Fitzgerald', 'is', 'a', 'new', 'employee', 'in', 'the', 'company', 'he', 'works', 'for,', 'with', 'the', 'task', 'of', 'reorganizing', 'the', 'office.', 'They', ""don't"", 'like', 'each', 'other', '-', 'or', 'at', 'least', ""that's"", 'what', 'they', 'think.', 'During', 'a', 'night', 'out', 'with', 'the', 'rest', 'of', 'the', 'office', 'employees,', 'they', 'go', 'to', 'watch', 'Voltan,', 'a', 'magician', 'who', 'secretly', 'hypnotizes', 'both', 'of', 'them.']","['hypnosis', 'independentfilm']"
1808,316002,"['Romance', 'Comedy']",5.644844,3.9,95,Accidental Love,"['JakeGyllenhaal', 'JessicaBiel', 'JamesMarsden', 'CatherineKeener', 'PaulReubens']",['DavidO.Russell'],"['A', 'small', 'town', 'waitress', 'gets', 'a', 'nail', 'accidentally', 'lodged', 'in', 'her', 'head', 'causing', 'unpredictable', 'behavior', 'that', 'leads', 'her', 'to', 'Washington,', 'DC.', 'Sparks', 'fly', 'when', 'she', 'meets', 'a', 'clueless', 'young', 'senator', 'who', 'takes', 'up', 'her', 'cause', '-', 'but', 'what', 'happens', 'when', 'love', 'interferes', 'with', 'what', 'you', 'stand', 'for?']","['one-nightstand', 'romanticcomedy', 'accidentallove']"
1809,36355,"['Adventure', 'Family']",4.475007,5.3,84,Flipper,"['ElijahWood', 'PaulHogan', 'JonathanBanks', 'JasonFuchs', 'RobertDeacon']",['AlanShapiro'],"['Sandy', 'Ricks', 'is', 'sent', 'by', 'his', 'mom', 'to', 'Coral', 'Key,', 'a', 'rustic', 'island', 'in', 'the', 'Florida', 'keys,', 'to', 'spend', 'the', 'summer', 'with', 'his', 'uncle', 'Porter', 'Ricks.', 'Sandy', 'dislikes', 'everything', 'about', 'his', 'new', 'environment', 'until', 'a', 'new', 'friend', 'comes', 'into', 'his', 'life,', 'a', 'dolphin', 'named', 'Flipper,', 'that', 'brings', 'uncle', 'and', 'nephew', 'together', 'and', 'leads', 'Sandy', 'on', 'the', 'summer', 'adventure', 'of', 'a', 'lifetime.']","['dolphin', 'florida', 'floridakeys', 'summer']"
1810,238615,"['ScienceFiction', 'Mystery', 'Thriller']",66.097437,6.3,1091,Self/less,"['RyanReynolds', 'BenKingsley', 'NatalieMartinez', 'MatthewGoode', 'MichelleDockery']",['TarsemSingh'],"['An', 'extremely', 'wealthy', 'elderly', 'man', 'dying', 'from', 'cancer', 'undergoes', 'a', 'radical', 'medical', 'procedure', 'that', 'transfers', 'his', 'consciousness', 'to', 'the', 'body', 'of', 'a', 'healthy', 'young', 'man', 'but', 'everything', 'may', 'not', 'be', 'as', 'good', 'as', 'it', 'seems', 'when', 'he', 'starts', 'to', 'uncover', 'the', 'mystery', 'of', 'the', ""body's"", 'origins', 'and', 'the', 'secret', 'organization', 'that', 'will', 'kill', 'to', 'keep', 'its', 'secrets.']","['lie', 'immortality', 'terminalillness', 'laboratory', 'cancer', 'doctor', 'body-swap', 'death', 'rich', 'falsememory', 'soultransference', 'richman', 'mindtransfer', 'hostbody', 'bodysnatching', 'eternal']"
1811,1985,"['Drama', 'Mystery', 'Thriller']",20.679652,6.8,417,The Constant Gardener,"['RalphFiennes', 'RachelWeisz', 'DannyHuston', 'BillNighy', 'DonaldSumpter']",['FernandoMeirelles'],"['Justin', 'Quayle', 'is', 'a', 'low-level', 'British', 'diplomat', 'who', 'has', 'always', 'gone', 'about', 'his', 'work', 'very', 'quietly,', 'not', 'causing', 'any', 'problems.', 'But', 'after', 'his', 'radical', 'wife', 'Tessa', 'is', 'killed', 'he', 'becomes', 'determined', 'to', 'find', 'out', 'why,', 'thrusting', 'himself', 'into', 'the', 'middle', 'of', 'a', 'very', 'dangerous', 'conspiracy.']","['aids', 'diplomat', 'nairobi', 'politician', 'pharmaceuticalindustry', 'cancer', 'morgue', 'genocideinrwanda']"
1812,615,['Drama'],38.171417,6.9,864,The Passion of the Christ,"['JimCaviezel', 'MaiaMorgenstern', 'MonicaBellucci', 'RosalindaCelentano', 'SergioRubini']",['MelGibson'],"['""The', 'Passion', 'of', 'the', 'Christ""', 'is', 'a', 'film', 'about', 'the', 'last', '12', 'hours', 'in', 'the', 'life', 'of', 'Jesus.', 'Director', 'Mel', 'Gibson', 'received', 'much', 'criticism', 'from', 'critics', 'and', 'audiences', 'for', 'his', 'explicit', 'depiction', 'of', 'and', 'focus', 'on', 'violence', 'and', 'on', 'christs', 'suffering,', 'especially', 'on', 'the', 'part', 'of', 'the', 'jewish', 'community.', 'The', 'films', 'languages', 'are', 'Arabic,', 'Latin', 'and', 'Hebrew', 'and', 'its', 'actors', 'are', 'laymen', 'which', 'was', 'controversially', 'received', 'as', 'well.']","['christianity', 'jewry', 'romanempire', 'jesuschrist', 'suffering', 'apostle', 'lastsupper', 'roman', 'bible', 'mission', 'torture']"
1813,788,"['Comedy', 'Drama', 'Family']",30.884535,7.0,1591,Mrs. Doubtfire,"['RobinWilliams', 'SallyField', 'PierceBrosnan', 'HarveyFierstein', 'PollyHolliday']",['ChrisColumbus'],"['Loving', 'but', 'irresponsible', 'dad', 'Daniel', 'Hillard,', 'estranged', 'from', 'his', 'exasperated', 'spouse,', 'is', 'crushed', 'by', 'a', 'court', 'order', 'allowing', 'only', 'weekly', 'visits', 'with', 'his', 'kids.', 'When', 'Daniel', 'learns', 'his', 'ex', 'needs', 'a', 'housekeeper,', 'he', 'gets', 'the', 'job', '--', 'disguised', 'as', 'an', 'English', 'nanny.', 'Soon', 'he', 'becomes', 'not', 'only', 'his', ""children's"", 'best', 'pal', 'but', 'the', 'kind', 'of', 'parent', 'he', 'should', 'have', 'been', 'from', 'the', 'start.']","['sanfrancisco', 'parentskidsrelationship', 'restaurant', 'nanny', 'mask', 'custodybattle', 'fakeidentity']"
1814,380,['Drama'],49.510658,7.6,1709,Rain Man,"['DustinHoffman', 'TomCruise', 'ValeriaGolino', 'GeraldR.Molen', 'JackMurdock']",['BarryLevinson'],"['Selfish', 'yuppie', 'Charlie', ""Babbitt's"", 'father', 'left', 'a', 'fortune', 'to', 'his', 'savant', 'brother', 'Raymond', 'and', 'a', 'pittance', 'to', 'Charlie;', 'they', 'travel', 'cross-country.']","['individual', 'mentallydisabled', 'autism', 'lossoffather', 'yuppie', 'cardealer', 'egocentrism', 'travel', 'convertible', 'psychiatrist', 'duringcreditsstinger', 'savant']"
1815,13223,['Drama'],50.7453,7.8,3086,Gran Torino,"['ClintEastwood', 'ChristopherCarley', 'BeeVang', 'AhneyHer', 'BrianHaley']",['ClintEastwood'],"['Walt', 'Kowalski', 'is', 'a', 'widower', 'who', 'holds', 'onto', 'his', 'prejudices', 'despite', 'the', 'changes', 'in', 'his', 'Michigan', 'neighborhood', 'and', 'the', 'world', 'around', 'him.', 'Kowalski', 'is', 'a', 'grumpy,', 'tough-minded,', 'unhappy', 'old', 'man', 'who', ""can't"", 'get', 'along', 'with', 'either', 'his', 'kids', 'or', 'his', 'neighbors.', 'He', 'is', 'a', 'Korean', 'War', 'veteran', 'whose', 'prize', 'possession', 'is', 'a', '1972', 'Gran', 'Torino', 'he', 'keeps', 'in', 'mint', 'condition.', 'When', 'his', 'neighbor', 'Thao,', 'a', 'young', 'Hmong', 'teenager', 'under', 'pressure', 'from', 'his', 'gang', 'member', 'cousin,', 'tries', 'to', 'steal', 'his', 'Gran', 'Torino,', 'Kowalski', 'sets', 'out', 'to', 'reform', 'the', 'youth.', 'Drawn', 'against', 'his', 'will', 'into', 'the', 'life', 'of', ""Thao's"", 'family,', 'Kowalski', 'is', 'soon', 'taking', 'steps', 'to', 'protect', 'them', 'from', 'the', 'gangs', 'that', 'infest', 'their', 'neighborhood.']","['rape', 'warveteran', 'immigration', 'priest', 'gang', 'oldman', 'teenager', 'gangster', 'detroit', 'widower', 'car', 'hmong']"
1816,10523,"['Drama', 'History']",10.445391,6.1,143,W.,"['JoshBrolin', 'ElizabethBanks', 'EllenBurstyn', 'IoanGruffudd', 'ThandieNewton']",['OliverStone'],"['Whether', 'you', 'love', 'him', 'or', 'hate', 'him,', 'there', 'is', 'no', 'question', 'that', 'George', 'W.', 'Bush', 'is', 'one', 'of', 'the', 'most', 'controversial', 'public', 'figures', 'in', 'recent', 'memory.', 'W', 'takes', 'viewers', 'through', 'Bush’s', 'eventful', 'life', '--', 'his', 'struggles', 'and', 'triumphs,', 'how', 'he', 'found', 'both', 'his', 'wife', 'and', 'his', 'faith,', 'and', 'of', 'course', 'the', 'critical', 'days', 'leading', 'up', 'to', 'Bush’s', 'decision', 'to', 'invade', 'Iraq.']","['usa', 'whitehouse', 'usapresident', 'georgew.bush', 'president', 'iraqwar']"
1817,8681,"['Action', 'Thriller']",80.879032,7.2,4369,Taken,"['LiamNeeson', 'FamkeJanssen', 'MaggieGrace', 'KatieCassidy', 'HollyValance']",['PierreMorel'],"['While', 'vacationing', 'with', 'a', 'friend', 'in', 'Paris,', 'an', 'American', 'girl', 'is', 'kidnapped', 'by', 'a', 'gang', 'of', 'human', 'traffickers', 'intent', 'on', 'selling', 'her', 'into', 'forced', 'prostitution.', 'Working', 'against', 'the', 'clock,', 'her', 'ex-spy', 'father', 'must', 'pull', 'out', 'all', 'the', 'stops', 'to', 'save', 'her.', 'But', 'with', 'his', 'best', 'years', 'possibly', 'behind', 'him,', 'the', 'job', 'may', 'be', 'more', 'than', 'he', 'can', 'handle.']","['paris', 'kidnapping', 'humantrafficking', 'rescue', 'prostitution', 'albanian', 'missingdaughter', 'exciaagent']"
1818,239571,"['Drama', 'Romance']",33.93914,7.2,765,The Best of Me,"['MichelleMonaghan', 'JamesMarsden', 'LianaLiberato', 'LukeBracey', 'GeraldMcRaney']",['MichaelHoffman'],"['A', 'pair', 'of', 'former', 'high', 'school', 'sweethearts', 'reunite', 'after', 'many', 'years', 'when', 'they', 'return', 'to', 'visit', 'their', 'small', 'hometown.']",['highschoolsweetheart']
1819,619,"['Thriller', 'Action', 'Drama', 'Music', 'Romance']",26.576385,6.1,661,The Bodyguard,"['WhitneyHouston', 'KevinCostner', 'MicheleLamarRichards', 'RalphWaite', 'GaryKemp']",['MickJackson'],"['A', 'former', 'Secret', 'Service', 'agent', 'grudgingly', 'takes', 'an', 'assignment', 'to', 'protect', 'a', 'pop', 'idol', ""who's"", 'threatened', 'by', 'a', 'crazed', 'fan.', 'At', 'first,', 'the', 'safety-obsessed', 'bodyguard', 'and', 'the', 'self-indulgent', 'diva', 'totally', 'clash.', 'But', 'before', 'long,', 'all', 'that', 'tension', 'sparks', 'fireworks', 'of', 'another', 'sort,', 'and', 'the', 'love-averse', 'tough', 'guy', 'is', 'torn', 'between', 'duty', 'and', 'romance.']","['sistersisterrelationship', 'anonymousletter', 'diva', 'bodyguard', 'oscaraward', 'losangeles']"
1820,424,"['Drama', 'History', 'War']",104.469351,8.3,4329,Schindler's List,"['LiamNeeson', 'BenKingsley', 'RalphFiennes', 'CarolineGoodall', 'JonathanSagall']",['StevenSpielberg'],"['The', 'true', 'story', 'of', 'how', 'businessman', 'Oskar', 'Schindler', 'saved', 'over', 'a', 'thousand', 'Jewish', 'lives', 'from', 'the', 'Nazis', 'while', 'they', 'worked', 'as', 'slaves', 'in', 'his', 'factory', 'during', 'World', 'War', 'II.']","['factory', 'concentrationcamp', 'hero', 'holocaust', 'worldwarii', 'nazis', 'defenseindustry', 'biography', 'theholocaust']"
1821,50014,['Drama'],42.191509,7.8,1910,The Help,"['EmmaStone', 'ViolaDavis', 'OctaviaSpencer', 'BryceDallasHoward', 'JessicaChastain']",['TateTaylor'],"['Aibileen', 'Clark', 'is', 'a', 'middle-aged', 'African-American', 'maid', 'who', 'has', 'spent', 'her', 'life', 'raising', 'white', 'children', 'and', 'has', 'recently', 'lost', 'her', 'only', 'son;', 'Minny', 'Jackson', 'is', 'an', 'African-American', 'maid', 'who', 'has', 'often', 'offended', 'her', 'employers', 'despite', 'her', ""family's"", 'struggles', 'with', 'money', 'and', 'her', 'desperate', 'need', 'for', 'jobs;', 'and', 'Eugenia', '""Skeeter""', 'Phelan', 'is', 'a', 'young', 'white', 'woman', 'who', 'has', 'recently', 'moved', 'back', 'home', 'after', 'graduating', 'college', 'to', 'find', 'out', 'her', 'childhood', 'maid', 'has', 'mysteriously', 'disappeared.', 'These', 'three', 'stories', 'intertwine', 'to', 'explain', 'how', 'life', 'in', 'Jackson,', 'Mississippi', 'revolves', 'around', '""the', 'help"";', 'yet', 'they', 'are', 'always', 'kept', 'at', 'a', 'certain', 'distance', 'because', 'of', 'racial', 'lines.']","['mississippi', 'basedonnovel', 'exploitation', 'racialsegregation', 'racism', 'writer', 'maid', 'moralcourage', 'ressentiment', 'southernbelle', 'racialissues', '1960s', 'newspapercolumnist']"
1822,162903,"['Drama', 'Thriller']",20.267062,5.7,364,The Fifth Estate,"['BenedictCumberbatch', 'DanielBrühl', 'AnthonyMackie', 'DavidThewlis', 'AliciaVikander']",['BillCondon'],"['A', 'look', 'at', 'the', 'relationship', 'between', 'WikiLeaks', 'founder', 'Julian', 'Assange', 'and', 'his', 'early', 'supporter', 'and', 'eventual', 'colleague', 'Daniel', 'Domscheit-Berg,', 'and', 'how', 'the', ""website's"", 'growth', 'and', 'influence', 'led', 'to', 'an', 'irreparable', 'rift', 'between', 'the', 'two', 'friends.']","['journalist', 'biography', 'internet', 'informationleak', 'activist']"
1823,11024,"['Mystery', 'Fantasy', 'Adventure', 'Comedy']",22.644275,5.4,500,Scooby-Doo 2: Monsters Unleashed,"['FreddiePrinzeJr.', 'SarahMichelleGellar', 'MatthewLillard', 'LindaCardellini', 'SethGreen']",['RajaGosnell'],"['When', 'Mystery,', 'Inc.', 'are', 'guests', 'of', 'honor', 'at', 'the', 'grand', 'opening', 'of', 'the', 'Coolsville', 'Museum', 'of', 'Criminology,', 'a', 'masked', 'villain', 'shows', 'up', 'and', 'creates', 'havoc', 'before', 'stealing', 'the', 'costumes', 'of', 'the', ""gang's"", 'most', 'notorious', 'villains...Could', 'it', 'be', 'that', 'their', 'nemesis,', 'mad', 'scientist', 'Jonathan', 'Jacobo', 'has', 'returned', 'and', 'is', 'trying', 'to', 'recreate', 'their', 'deadliest', 'foes?']","['detective', 'monster', 'engine', 'basedontvseries', 'dog']"
1824,208763,"['Thriller', 'Adventure', 'Mystery', 'Fantasy']",7.182761,4.9,71,Forbidden Kingdom,"['JasonFlemyng', 'AlekseyChadov', 'AgniyaDitkovskite', 'YuriyTsurilo', 'OlgaZaytseva']",['OlegStepchenko'],"['Early', '18th', 'century.', 'Cartographer', 'Jonathan', 'Green', 'undertakes', 'a', 'scientific', 'voyage', 'from', 'Europe', 'to', 'the', 'East.', 'Having', 'passed', 'through', 'Transylvania', 'and', 'crossed', 'the', 'Carpathian', 'Mountains,', 'he', 'finds', 'himself', 'in', 'a', 'small', 'village', 'lost', 'in', 'impassible', 'woods.', 'Nothing', 'but', 'chance', 'and', 'heavy', 'fog', 'could', 'bring', 'him', 'to', 'this', 'cursed', 'place.', 'People', 'who', 'live', 'here', 'do', 'not', 'resemble', 'any', 'other', 'people', 'which', 'the', 'traveler', 'saw', 'before', 'that.', 'The', 'villagers,', 'having', 'dug', 'a', 'deep', 'moat', 'to', 'fend', 'themselves', 'from', 'the', 'rest', 'of', 'the', 'world,', 'share', 'a', 'naive', 'belief', 'that', 'they', 'could', 'save', 'themselves', 'from', 'evil,', 'failing', 'to', 'understand', 'that', 'evil', 'has', 'made', 'its', 'nest', 'in', 'their', 'souls', 'and', 'is', 'waiting', 'for', 'an', 'opportunity', 'to', 'gush', 'out', 'upon', 'the', 'world.']","['monster', 'mystic', 'church', 'demon', 'witchcraft', 'science', 'darkfantasy', '3d']"
1825,6466,['Horror'],26.69592,5.8,594,Freddy vs. Jason,"['RobertEnglund', 'KenKirzinger', 'JasonRitter', 'MonicaKeena', 'LochlynMunro']",['RonnyYu'],"['Evil', 'dream-demon', 'Freddy', 'Krueger', 'devises', 'a', 'plan', 'to', 'manipulate', 'the', 'unstoppable', 'Jason', 'Vorhees', 'into', 'hacking', 'up', 'the', 'teenagers', 'of', 'Elm', 'Street', 'in', 'an', 'effort', 'to', 'make', 'people', 'remember', 'the', 'name', 'Freddy', 'Krueger,', 'thus', 'freeing', 'him', 'from', 'limbo.']","['murder', 'marijuana', 'teenager', 'baddream']"
1826,254024,"['Thriller', 'Drama']",7.336256,4.7,64,The Face of an Angel,"['KateBeckinsale', 'CaraDelevingne', 'DanielBrühl', 'AvaAcres', 'CorradoInvernizzi']",['MichaelWinterbottom'],"['Both', 'a', 'journalist', 'and', 'a', 'documentary', 'filmmaker', 'chase', 'the', 'story', 'of', 'a', 'murder', 'and', 'its', 'prime', 'suspect.']",['murderinvestigation']
1827,12589,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'ScienceFiction']",12.739721,5.6,231,Jimmy Neutron: Boy Genius,"['DebiDerryberry', 'MeganCavanagh', 'MarkDeCarlo', 'JeffreyGarcia', 'PatrickStewart']",['JohnA.Davis'],"['Jimmy', 'Neutron', 'is', 'a', 'boy', 'genius', 'and', 'way', 'ahead', 'of', 'his', 'friends,', 'but', 'when', 'it', 'comes', 'to', 'being', 'cool,', ""he's"", 'a', 'little', 'behind.', 'All', 'until', 'one', 'day', 'when', 'his', 'parents,', 'and', 'parents', 'all', 'over', 'Earth', 'are', 'kidnapped', 'by', 'aliens,', ""it's"", 'up', 'to', 'him', 'to', 'lead', 'all', 'the', 'children', 'of', 'the', 'world', 'to', 'rescue', 'their', 'parents.']","['showdown', 'gi', 'villain', 'genius', 'alien', 'rescue', 'miniaturization', 'robot', 'battle', 'lasergun', 'spear', 'boygenius']"
